decade,text,dimensionality
1982,I Ran I along the avenue I never thought meet a girl like you Meet a girl like you With auburn hair and tawny The kind of that me through me through And I I ran so far away I just I ran all night and day I couldn't get away A cloud above your head A beam of light down on you down on you The cloud is still Aurora in view Aurora in view And I I ran so far away I just I ran all night and day I couldn't get away out a hand to touch your face You're from my view from my view out a hand to try again in a beam of light with you A beam of light with you And I I ran so far away I just I ran all night and day And I I ran so far away I just I couldn't get,17
1982,Eye of the Tiger back on the street Did my took my Went the now back on my feet Just a man and his will to survive So many it too fast You trade your passion for glory Don't lose your grip on the of the past You must fight just to keep them alive the eye of the tiger the thrill of the fight up to the challenge of our rival And the last known survivor his prey in the night And us all With the eye of the tiger Face to out in the heat hungry They stack the we take to the street For the kill with the skill to survive the eye of the tiger the thrill of the fight up to the challenge of our rival And the last known survivor his prey in the night And us all With the eye of the tiger straight to the top Had the got the glory Went the now not stop Just a man and his will to survive the eye of the tiger the thrill of the fight up to the challenge of our rival And the last known survivor his prey in the night And us all With the eye of the tiger The eye of the tiger The eye of the tiger The eye of the tiger The eye of the,17
1982,Love I feel got to Run away got to Get away From the pain you drive into the heart of me The love we share to go nowhere And lost my light For I toss and turn I can't sleep at night Once I ran to you run from you This love you've given I give you all a boy could give you Take my and not all love love I know got to Run got to Get away You don't want any more from me To make right You need someone to hold you tight And you think love is to pray But I don't pray that way Once I ran to you run from you This love you've given I give you all a boy could give you Take my and not all love love Don't touch me please I cannot stand the way you tease I love though you hurt me so pack my and go oh oh Touch love Touch love oh oh,24
1982,You Should Hear How She About You so very nice You should break the ice Let her know that on your mind What you to hide When you know inside the best thing you'll find can't you see it Don't you think the same I guarantee it the one your name You should hear how she about you You should hear what she said She she would be lost without you half out of her head You should hear how she about you She just can't get enough She she would be lost without you She is in love I ain't Anybody else could the that heard been sweet and on the street How that been the word you should hurry You should let her know how you feel now don't you worry If you're her love is for real first half of the Chorus You should hear how she about you She is in love you should hurry You should let her know how you feel now don't you worry If you're the love is for real Chorus talk talk Chorus and,25
1982,So Good When I was a young boy Said put away those young boy Now that so much I long for those young boy With a girl like you With a girl like you Lord there are we can baby Just me and you Come on and make it a Hurt so good Come make it hurt so good love don't feel like it should You make it hurt so good You don't have to be so Just to give myself a little bit of yeah You always look so You ain't as green as you are young you Come now you Sink your teeth right through my baby see what we can do Come on and make it a Hurt so good Come make it hurt so good love don't feel like it should You make it so good I ain't no big I ain't made no myself I ain't no high Maybe we could walk around all day long Walk around all day long Hurt so good Come make it hurt so good love don't feel like it should You make it hurt so good Hurt so good Come make it hurt so good love don't feel like it should You make it hurt so good,23
1982,Hold Me Can you me don't you hand me a line Although it doesn't You and me got plenty of time nobody in the future So baby let me hand you my love no step for you to dance to So slip your hand inside of my glove Hold hold hold me Hold hold hold me I don't want no damage But I to manage with you want a percentage But the fool the just around the If you got a minute to spare be for you If you be there Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold me Hold hold hold,12
1982,Even the Are I was the one what went wrong Why love had gone And left me I was so like just been Then you came to me And my left me I to think I was to a That was the heartbreak But now that found you Even the are Now that we're here together Even the are Since I found oh Even the are When someone you beside you Even the are Since I found you you knew just what to do you had been too And you me how To ease the pain and You did more than mend a broken heart now you've made a fire start And I can see That you feel the same way I never there'd be someone to hold me Until you told me and now that found you Even the are Now that we're here together Even the are Since I found oh Even the are When someone you beside you Even the are Since I found you I never there'd be someone to hold me Until you told me and now that found you Even the are Now that we're here together Even the are Since I found oh Even the are When someone you beside you Even the are Since I found oh Even the are Now that we're here together Even the are Since I found oh,23
1982,Can't seem to get my mind off of you Back here at home to Now that I wish a day of mine that you won't be in When you at me I run But I thought it was just for fun I see I was wrong and not so strong I should have known all along that time would tell A week without you Thought forget Two without you And I still haven't gotten over you yet all I had to get away meant to be spent alone all I had to get away meant to be spent alone A week without you Thought forget Two without you And I still haven't gotten over you yet all I had to get away meant to be spent alone all I had to get away meant to be spent alone all I had to get away meant to be spent,15
1982,on the Way Look around me I can see my life before me around the way it to be I am now I have more than what I But I wish that I had Long before I did And so much time to make up Everywhere you turn Time we have on the way So much water the bridge Let the water come and carry us away when you were young Did you question all the Did you envy all the Who had all the Look round you now You must go for what you Look at all my who did and got what they So much time to make up Everywhere you turn Time we have on the way So much water the bridge Let the water come and carry us away So much love to make up Everywhere you turn Love we have on the way So much water the bridge Let the water come and carry us away Let the water come and carry us,23
1982,Keep the Fire the fire Let it keep us warm The world will keep on Let it turn you on Let us not stop We can help one another be strong Let us never lose our To keep the fire all night long You've been so much not sure you're in touch with real You just come and you go Never me know how you feel And here in doubt so much to talk about I know that we can work it out We can keep the fire Let it keep us warm The world will keep on Let it turn you on Let us not stop We can help one another be strong Let us never lose our To keep the fire all night long We've been through this enough It rough but nowhere to run This is where we belong We are we can never give up If we to we could But we've always To keep for the oh Who will keep the fire Let it keep us warm The world will keep on Let it turn you on Let us not stop We can help one another be strong Let us never lose our To keep the fire Keep the fire Let it keep us warm The world will keep on Let it turn you on Let us not stop We can help one another be strong Let us never lose our To keep the fire all night long Keep the fire Keep the fire Keep the fire Keep the fire Keep the fire Keep the fire Keep the fire,21
1982,Let It Whip see you with it could treat you right Give me just a minute Of your time tonight We both are here to have good fun So let it whip We'll get to Love your body language let me know You've got me sort of anxious We both are here to have good fun So let it whip So let it whip Child Get a grip your Child let it whip Now that you can see How you groove with me What else can I do To get to you We both are here to have good fun So let it whip We have the natural Let me be your paper man love to be your man We both are here to have good fun So let it whip So let it whip Child Get a grip your Child let it whip So let it whip Child Get a grip your Child let it whip There is no time to lose You're the one I choose I only be with you You're the one for me Can't you see that I I won't waste your time Something divine in you So let it whip Child Get a grip your Child let it whip There is no time to lose You're the one I choose I only be with you You're the one for me Can't you see that I I won't waste your time Something divine in you So let it whip Child Get a grip your Child let it whip So let it whip Child Get a grip your Child let it whip,26
1982,Only the the mile We without any style We kiss altogether wrong No intention We about each We without each other What anyone would do Without me and you like I told you Only the can play So hold here we go Hold on to nothing we know I feel so Way up here You mention the time we were together So long ago I don't All I know is that it me feel good now like I told you Only the can play Only the Only the can play Only the Only the can play like I told you Only the can play Only the Only the can,19
1982,All I do when I wake up in the is see your I never thought that a girl like you could care for me All I do in the middle of the is hold you tight I didn't know you were for more than I could be Not quite a year since she went yeah Now gone and I have to say Meet you all the way Meet you all the yeah Meet you all the way Meet you all the yeah I can see your face still through the window on the other side I didn't know that a girl like you could make me feel so sad All I want to tell you is now you'll never have to compromise I never thought that you could hurt so bad Not quite a year since she went yeah Now gone and I have to say Meet you all the way Meet you all the yeah Meet you all the way Meet you all the yeah Not quite a year since she went yeah Now gone and I have to say Meet you all the way Meet you all the yeah Meet you all the way Meet you all the yeah Meet you all the way Meet you all the yeah Meet you all the way Meet you all the yeah,14
1982,Been A Little Bit Hard On Me got nothing to be of If I shy away only because Oh been a little know just been a little I can't when it meant so much Now I shy away from the touch Oh been a little Just a little come come out From that romance in side all all right Shade so so close to the light Well come well come out From that romance in side all all right Shade so so close to the light be back when I calm my Then see you in a thousand Oh been a little love know just been a little hard on,19
1982,Heat of the Moment I never meant to be so bad to you One thing I said that I would never do A look from you and I would fall from grace And that would wipe the smile right from my face Do you when we to And arose from circumstance One thing led to we were young And we would scream together It was the heat of the moment me what my heart meant The heat of the moment in your And now you find yourself in Eighty Two The hot hold no charm for you You can concern yourself with You catch a pearl and ride the the heat of the moment Heat of the moment The heat of the moment in your And when your are gone and you're alone How many you sit beside the phone What were the you for Teenage you well It was the heat of the moment me what your heart meant The heat of the moment in your It was the heat of the moment Heat of the moment Heat of the moment in your Heat of the moment Heat of the moment Heat of the moment Heat of the,24
1982,Ebony and Ivory Ebony and ivory Live together in perfect harmony Side by side on my piano keyboard Oh why don't We all know that people are the same where you go There is good and bad in everyone And we learn to we learn to give each other What we need to survive together alive Ebony and ivory Live together in perfect harmony Side by side on my piano keyboard Oh why don't ivory in perfect harmony We all know that people are the same where you go There is good and bad in everyone We learn to live when we learn to give each other What we need to survive together alive Ebony and ivory Live together in perfect harmony Side by side on my piano keyboard Oh why don't Side by side on my piano keyboard Oh why don't ivory in perfect harmony ivory in perfect harmony ivory in perfect harmony ivory in perfect harmony ivory in perfect harmony ivory in perfect,9
1982,Crimson and Ah Now I don't know her But I think I can love her Crimson and Ah When she over Now been to show her Crimson and Over and over Yeah such a sweet thing I do everything What a beautiful Crimson and Over and over Crimson and over and over Crimson and over and over Crimson and over and over Crimson and over and,12
1982,The Other Woman yeah in love With the other woman My life was it till she blew my mind just an average guy I around a little on the side Never thought it would amount to much Never met a girl whose love was so tough Who'd thought a stand Would turn into such a hot when she did it to me I and fell in love in love With the other woman My life was it till she blew my Now I know the of the game You hit it then break away clean I never gone I know But I had to have just a little bit more My but I may be a but I know what I like Now I hate to have to cheat But it when I in love With the other woman My life was it till she blew my mind Somebody help me in With the other hey My life was it till she blew my mind oh this affair is unique All my life I never met such a freak She me strong for so long When I get all gone me grab my guitar And play with it all night long in love With the other woman My life was it till she blew my mind tell me Has anybody else out there fell in love With the other With the other Say in love With the other With the other With the other in in,35
1982,who can I turn You give me I can hold on to I know you think like the before Who saw your name and on the wall I got your I need to make you mine don't change your you're the girl for me you don't know but you make me so happy I to call you but I lost my nerve I my but I was I got your I need to make you mine don't change your I got it I got it I got your on the wall I got it I got it For a good for a good time call don't change your I need to make you mine I your who can I turn For the price of a I can always turn to you,17
1982,Talk to you were just a young girl and still in school How come you never the golden Don't talk to strange don't be a fool I don't think cool Why tell me someone isn't you're my some say no true You're seeing some slick continental please talk You know he'll only use you up Don't talk nobody told you Now tell life in the big I hear the a pity And every an every girl is pretty I don't like back to me this Don been Love when only in love did fall at first sight or did you need a please talk You know he'll only use you up Don't talk nobody told you he I you not to talk to him begging you talk You know he'll only use you up Don't talk nobody told you talk You know he'll only use you up talk Embed,15
1982,Never Been To Me lady at your life You're a mother And a wife no doubt you dream about The you'll never do But I wish someone had to me Like I talk of you been to And And anywhere I could run Took the hand of a man And we made love in the sun But I ran out of and Because I had to be free been to paradise But never been to me Please lady Don't just walk away I have this need to tell you Why all alone today I can see so much of me Still in your Won't you share a part Of a weary heart That has a million been to Nice And the isle of When I champagne on a yacht I like in Monte And what got been by And seen some That a woman ain't to see been to paradise But never been to me you know what paradise a lie A fantasy we about people and As we'd like them to be But you know what truth that little baby you're And that man you fought with this The same one you're to make love with tonight love been to For children That might have made me complete But I took the sweet life I never knew be from the sweet spent my life The subtle That too much to be free Hey been to paradise But never been to me been to paradise Never been to me been to and And anywhere I could run been to paradise Never been to me Been to Nice and the isle of When champagne on a yacht been to paradise Never been to,51
1982,Love Affair was a car hop You were into You sang wop wop wop All of them you put me through If I could go back again Well I know never let you go Back with some of my To that wonderful Love We wasn't nowhere But we didn't it was a crazy Love Affair Rock roll was simple and clear I still can hear I can hear it baby Well I like a You were bad with your You said wah go team wah baby I want you to know If I could go back in time I know somehow you'd still be mine I wouldn't be so blind To that wonderful Love Affair When rock roll was simple and clear I still can hear I can hear it baby I to make you give in One night at the You said no oh no All of them you put me through If I could go back in time I know somehow you'd still be mine I wouldn't be so blind To that wonderful Love Affair We weren't nowhere But we didn't it was crazy Love Affair Rock roll was simple and clear I still can hear I can hear it baby We sang wop wop wop go team If I could go back again Well I know our love would never end Back with all my To that wonderful Love Affair Rock roll was simple and clear I still can hear I can hear it baby Love Affair We wasn't nowhere But we didn't it was,27
1982,Did It in a Minute When you find yourself alone And when out is home you can count on the kid nobody oh If you're not an easy mark a shot in the dark that the heart And I I I I know when I thought so anyway Some stay the same And some are due for change I thought I had them all down But you it around you did you did you did you did it You did it in a you did it I I I I know you did it You did you did you did it You did it in a you did it I still can't say I know When a love is real or And if two can be one Who is the one two oh Am I quick enough to see When ready and right for I I I I say that I want it I think so anyway Everybody always at love But what they want is to be proven wrong Then you came along you did you did you did you did it You did it in a you did it I I I I you did it You did you did you did it You did it in a you did yeah I I I I know you did it You did you did you did it You did it in a you did it I didn't plan it But you you did you did you did you did it You did it in a you did it I I I oh You did you did you did you did it You did it in a you did it I want someone to prove wrong You did you did you did you did it You did it in a you did it I I I I you did it You did you did you did it You did it in a you did it You with my love life You did you did you did you did it You did it in a you did it I I I I know you did it You did you did you did it You did it in a you did it oh You did you did you did you did it You did it in a you did,34
1982,I Love Rock Roll I saw him there by the machine I knew he been about The beat was strong my song And I could tell it wouldn't be long he was with me And I could tell it wouldn't be long he was with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with me He so I got up and for his name don't he all the I take you home where we can be And next we were on He was with me Next we were on He was with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with me I take you home where we can be Next we were on He was with me And we'll be on and that same old song with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with me I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with I love rock roll So put another dime in the baby I love rock roll So come and take your time and dance with,17
1982,I could see it was a stare me down Her lipstick got me wound There were no to be found Snapshot image froze without a sound was a factor Her face still in my mind love is hard to find night we'll dance the spotlight grind heart for me if not mine Now Now at a flashback just won't in my ear Her love for me is strong This moment can't be wrong Now Now Yeah Freeze frame Oh yeah Freeze frame Freeze frame Freeze frame Freeze,11
1982,We Got the Beat See the people down the street Fall in line just all their feet They don't know where they go But they're in time They got the beat They got the beat They got the yeah They got the beat See the just out of school They can't wait to hang out and be cool Hang around twelve when they fall in line They got the beat They got the beat got the yeah got the beat music us dance Do the pony us in a trance Do the just give us a chance when we fall in line we got the beat We got the beat We got the yeah We got it We got the beat We got the beat We got the beat Everybody get on your feet We got the beat We know you can dance to the beat We got the beat get down We got the beat Round and round and round We got the beat We got the,19
1982,Do You Believe in Love I was down a one way street Just a for someone to meet One who was for a man Now that the is right And if you'll stay for the night So I want to love you all over Do you believe in love Do you believe true Do you believe in love Oh you're me believe it too Now the is beginning to grow And the is something you only know If you believe take my hand and take your heart Come on Now where true love begin under so you in My woman I want to love you all over Do you believe in love You believe true Oh you're me believe it too so glad Do you believe in love so so Oh you're me believe it girl Do you believe in Do you believe Do you believe in I believe in love,23
1982,Key around each so hard to stay warm That first cold winter lying in each those old in love so Honey I was your and you were my lady We had it all Just like and in our own late show away to Key at kid all the we did We can find it once I know Just like they did in Key can't you We all the That sweet scene of when you gave me your heart Please say you play it again I love you baby this can't be the end We had it all Just like and in our old late show away to Key at kid all the we did We can find it once I know Just like they did in Key We had it all Just like and in our old late show away to Key at kid all the we did,14
1982,Make a Move on Me I can tell you got for me And your are you made them But tonight I have to say There just might be another way Won't you spare me all the and take me in your I can't wait I can't wait the one you want all I be So come on make a move on me Got nowhere to go All my time is free So come on make a move on me Tonight I can't wait I can't wait You made the speech heard But a single touch is worth a thousand To a heart open wide And from the start was on your side Won't you spare me all the and take me in your I can't wait I can't wait the one you want all I be So come on make a move on me Got nowhere to go All my time is free So come on make a move on me Tonight I can't wait I can't wait the one you want all I be So come on make a move on me Got nowhere to go All my time is free So come on make a move on me Tonight I can't wait I can't,18
1982,Fever got a pocket full of and to the arcade I don't have a lot of but I made got a callus on my and my too eat them all just as soon as they turn blue Cause got fever me crazy me crazy got fever out of my mind out of my mind got fever out of my mind out of my mind got all the up until the ninth key got Speedy on my and I know either him or me So out the back door and in the other eat the up and take them all for a ride Cause got fever me crazy me crazy got fever out of my mind out of my mind got fever out of my mind out of my mind fake it to the and move to the Cause too and out of sight Now got them on the and for the high So once around the And slide back out the side door everything in sight All my so be back night Cause got fever me crazy me crazy got fever out of my mind out of my,11
1982,That Girl That girl that so fine That soon she'll have my mind That girl that so smart That soon she'll have my heart She in no time flat That she'll be free and clear to start With her rescue of love that you'll leave torn apart That girl that so bad She'll change my to joy from sad She she the hand Cause she can please her man She doesn't use her love to make him weak She love to keep him strong And inside me no room for doubt That it won't be too long Before I tell her that I love her That I want her That my mind and soul and body her Tell her that love that I want to That I need to do all that I have to To be in her love been for a long time And you've been for a long time You know true been for a long time And you've been for a long time time to do what we have to do That That girl That girl every single man Would ask her for her hand But she her love is much too deep For them to She her love has been out But her hasn't heard But what she doesn't is that to every word That that that girl That that that that,35
1982,Open Lying beside you Here in the dark your heartbeat with mine you whisper You're so sincere How could our love be so We on together We apart And here you are By my side So now I come to you With open Nothing to hide Believe what I say So here I am With open you'll see What your love to me Open without you alone This empty house so cold to hold you you near How much I you home But now that you've come back night into day I need you to stay So now I come to you With open Nothing to hide Believe what I say So here I am With open you'll see What your love to me Open,22
1982,Sweet is the time when you need a friend You just need someone near not forward to the night spend of you when you're not here How many will I think about the like to Always the right to live my life the way I I want to share it with you Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet think of your kiss as the roll by And write the you love But what I can't say in a Will just have to wait till I get home not much time to tell you Half the that I should Only that so glad I fell in love with you And do it again if I could Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet Sleep like a child deep You don't know what you give me I keep for these oh oh oh Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet Close your I want to ride the in my sweet Close your I want to see you tonight in my sweet,22
1982,Come she she she come My angel Always me from my seat She was pure like No one could stain The memory of my angel Could never cause me pain go by through a magazine And my angel On the My blood cold My memory has just been sold My angel is the Angel is the My blood cold My memory has just been sold Angel is the me under the desk While I was about her dress I was shy I away Before she caught my eye I was in my Whenever she those Something had a hold on me When angel close by Those soft and fuzzy Too to touch To see her in that negligee Is just too much My blood cold My memory has just been sold My angel is the Angel is the My blood cold My memory has just been sold Angel is the look okay I This ain't no land I hope that when this gone see you when your are on Take your we will We'll take your car and drive it We'll take it to a motel room And take off in private A part of me has just been The from my mind are Oh I can't deny it Oh I guess I buy it My blood cold My memory has just been sold My angel is the Angel is the My blood cold My memory has just been sold My angel is the My blood cold My memory has just been sold My angel is the Angel is the My blood cold My memory has just been sold My angel is the Angel is the,37
1982,Shake It Up dance all play all day Don't let get in the way Dance all night keep the beat Don't you worry two left feet Shake it up Shake it yeah Shake it up Shake it up Well dance all get real loose You don't need no bad excuse Dance all night with anyone Don't let nobody pick your fun Shake it Shake it yeah yeah Shake it Shake it up right I said dance all night And dance all night Go all night shake it up all you've woo Dance Oh dance well dance all night and whirl your hair Make the night stop and stare Dance all go to work Do the move with quirky jerk Just shake it Shake it yeah Shake it right Shake it up well dance all night Get so light Dance all night Shake it all you've woo Shake it make a scene Let them know what you mean And dance all keep the beat Don't worry two left feet Shake it yeah Shake it oh yeah Shake it up Shake it up baby Shake it Shake it up Shake it up baby Shake it Shake it up yeah Shake it Shake it up Shake it up Shake it baby Shake it Shake it up Oh,27
1982,Mirror mirror on the wall You said you had the answer to it all You never told me take a fall mirror on the wall you my life Into a paperback novel that come to life Inside your little melodrama Chapter when I was young I came to you with my Chapter you me love And anything that I Tell mirror on the wall Thought you said you had the answer to it all Never told me I was take a fall Tell mirror on the wall You have my heart Upon the wall for your pleasure You have cast a spell That cannot be broken And now my grow I watch my picture But I the same in this mirror forever Tell mirror on the wall Thought you said you had the answer to it all You never told me I was take a fall Tell mirror on the wall I talk to you each night And I follow your advice You've been wrong the price I have to pay For this fairy tale thing Let me go Tell mirror on the wall Thought you said you had the answer to it all You never told me I was take a fall Tell mirror on the wall Tell mirror on the wall Thought you said you had the answer to it all You never told me I was take a fall Tell mirror on the wall mirror Let me go mirror mirror mirror mirror Tell mirror on the wall I thought you said you had the answer to it all You never told me I was take a fall Tell mirror on the wall Tell mirror Tell mirror Tell mirror Tell,30
1982,of the Band An only alone and a cabinet son His were meant for different work and his heart was known to none He left his home and went his lone and solitary way And he gave to me a gift I know I never can A quiet man of music a fate He to be a soldier but his music wouldn't wait He his love through discipline a velvet hand His gentle of took me to The of the band is and his are old But his blood through my instrument and his song is in my soul My life has been a poor attempt to imitate the man just a legacy to the of the band My were different for they heard another call One went to and the other to And in when not in some hotel out this life chose and come to know so well I thank you for the music and your of the road I thank you for the freedom when it came my time to go I thank you for the and the when you got tough I don't think I said love near enough The of the band is and his are old But his blood through my instrument and his song is in my soul My life has been a poor attempt to imitate the man just a legacy to the of the band I am a legacy to the of the,22
1982,I Go for That Where it Where do you dare me To draw the You've got the body Now you want my soul Don't even think about it do anything That you want me to do almost anything That you want me Yeah But I can't go for no No can do I can't go for no No can do I can't go for no No can do I can't go for that Can't go for that Can't go for that Can't go for that I can go for twice as nice I can go for just The same old Use the body Now you want my soul forget about it Now do anything That you want me to do almost anything That you want me Yeah But I can't go for no No can do I can't go for no No can do I can't go for no No can do I can't go for that Can't go for that Can't go for that Can't go for yeah Yeah do anything That you want me to do almost anything That you want me Yeah But I can't go for no No can do I can't go for no No can do I can't go for no No can do I can't go for that Can't go for that Can't go for that Can't go for yeah I can't go I can't go for no No can do I can't I can't I can't go for no No can do No can do Forget about no Forget about no Can't go for yeah No can do Forget about no Forget about no No can do No can do no can do Can't go for yeah No can do no can do Can't go for yeah No can do I can't can't can't go for yeah No can do No can do I can't I can't I can't go for yeah No can do No can do no No can do No can do I can't go for no can go for I can't do,27
1982,Harden My Heart on the in the rain I swear I will never wait again You gave me your word But for you are Darling in my I never thought go But time to let you know harden my heart swallow my turn and leave you here All of my life been in the rain been for a that never came It so close but always Darling in your You never had it good But time got the harden my heart swallow my turn and leave you here Darling in my I never thought go But time to you know harden my heart swallow my turn And leave you here harden my heart swallow my harden my heart swallow my Harden my heart swallow my Oh oh oh oh Harden my heart harden my heart swallow my harden my heart swallow my Harden my heart swallow my Oh oh oh oh Harden my heart harden my,16
1982,all the that I know you'll like good conversation I handle you just right You know what I mean I took you to an intimate restaurant Then to a suggestive movie nothing left to talk about get I get get into Let me hear your body your body talk Let me hear your body talk get I get get into Let me hear your body your body talk Let me hear your body talk been been good to keep my on the table this back You know what I mean sure you'll my point of view We know each other You know that you're out The animal in me get I get get into Let me hear your body your body talk Let me hear your body talk get I get get into Let me hear your body your body talk Let me hear your body ah get I get get into Let me hear your body your body talk Let me hear your body talk get animal I get animal get into animal Let me hear your body your body talk Let me hear your body Let me hear your body talk Let me hear your body,15
1982,The Thing When I see you in the That old sleep still in your I all the laughter And the we last night And as we lie just two In the light before the dawn The thing known Is you And I have never been afraid of And I have never love to be a chain I only know that when with you You're my you're my rain The thing known Is you you and we're not children We have both been before We have given and we have taken Many on And all the and Only make me love you more The thing known Is you The thing known Is,21
1982,Turn Your Love Around You've got the love You've got the power But you just don't you've been by the hour For your love to show how much I love you Still in romance You're way too many With my love I When you to be The talk of the town All you'd get is Turn your love around Don't you turn me down I can show you how Turn your love around Without the woman I can make it But I need the girl to stay don't you let the lady take it All away When the woman A taste of yesterday And he at home All they get is Turn your love around Don't you turn me down I can show you how Turn your love around girl you know me alone until you show me That you're still in love with me We're make it We're take it Back where we belong Turn your love around Don't you turn me down I can show you how Turn your love around Turn your love around Don't you turn me down I can show you how Turn your love around Turn your love around Don't you turn me down I can show you how Turn your love around Turn your love around Don't you turn me down I can show you how Embed,30
1982,for a Girl Like You So long been too been too long I don't know what I will find I only know a of time When you love someone When you love someone It so so warm and true I need to know if you feel it too Maybe wrong Won't you tell me if on too This heart of mine has been hurt before This time I want to be sure been for a girl like you To come into my life been for a girl like you A love that will survive been for someone new To make me feel alive for a girl like you To come into my life You're so good When we make love more than a touch or a word we say Only in could it be this way When you love someone love someone I know right From the moment I wake up deep in the night no where on earth that rather be Than you been for a girl like you To come into my life been for a girl like you A love that will survive been for someone new To make me feel alive for a girl like you To come into my life been for you been been yeah Won't you come into my My,27
1982,Groove We can boogie down up on down The boogie down up on down The boogie down up on down The boogie down up on down groove tonight Share the spice of life slice it right We're groove tonight Let this groove get you to move Let this groove set in your So stand tell you what you can do with my love Let you girl You're you're out of sight Just move yourself and glide like a And lose yourself in the sky Among the in the Let this groove light up your fuse Let this groove set in your So stand Let me tell what you can do with my love let you girl You're you're out of sight Just tell the to play your tune Then you know okay What you found is now Let this groove light up your fuse Let this groove set in your So stand up Let this groove get you to move Let this groove set in your So stand You will find peace of mind on the floor Take a little time Come and you and me Give a little sign be a while If you want my love We can boogie on down boogie on down boogie on down we boogie on down On down groove tonight Share the spice of life slice it right We're groove tonight Let this groove light up your fuse Let this groove set in your So stand up Let this groove get you to move Let this groove set in your So stand Let this groove light up your fuse Let this groove set in your So stand Let this groove get you to move Let this groove set in your So stand Let this groove get you to move Let this groove set in your So stand Let this groove light up your fuse Let this groove set in your So stand,22
1982,Trouble I should be I shouldn't stay been so long since I held you Forgotten what love is for I should run on the double I think in trouble Trouble I think in trouble come to me darling and hold me Let your honey keep you warm Been so long since I held you Forgotten what love is for I should run on the double I think in trouble Trouble I think in trouble I think in trouble I should run on the double I think in trouble Trouble I think in trouble I think in,9
1982,Why Do Fall in Why do fall in Why do sing so And await the break of the Why do they fall in Why the rain fall from up Why do fall in Why do they fall in Love is a game And love can be a shame I know of a you see For that fool is me Tell me Tell me Why do sing so And await the break of the Why do they fall in Why the rain fall from up Why do fall in Why do they fall in Why my heart skip a crazy For I know It will reach defeat Tell me Tell me Why do fall in Tell me Tell me,14
1982,Young Billy left his home with a dollar in his pocket And a head full of He said get than her Left a note for her She was just seventeen There were in her When she her little sister goodbye They held each other tight As they drove on through the night They were so We got just one shot of life take it while we're still not afraid Because life is so brief And time is a thief when you're And like a of sand It can slip right through your Young be free tonight Time is on your side Don't let them put you down Don't let push you around Don't let change your point of view Paradise was So they for the coast in a blissful They took a That was every night of the week was found in each As yeah Billy his Drove a pickup like a Young be free tonight Time is on your side Don't let them put you down Don't let push you around Don't let change your point of view Come Young be free tonight Time is on your side Billy wrote a back home To to explain He both real sorry That it had to turn out this But there ain't no point in When nobody So we just ran away gave birth to a baby Young be free time is on your side Young be free time is on your side Young be free time is on your side Young run free Be live free Time is time is on your side time is on your side Is on your side Is on your side Is on your side Young heart be free tonight tonight,38
1982,Oh No want you to want me crazy he will be your tonight And when he let you go just as you walk out the door Oh no I can't sleep Oh no crazy with love Over you I need you to need me I want to hold you but you're someone else in your When I close my I see your face just not sure how much my heart can erase Oh no I can't Oh no crazy with love Over you honey sugar Oh no I can't sleep baby Oh no I can't think baby Oh no crazy with love Over,14
1982,Here I Am Here I am with those again And just when I thought time had set me free Those of you keep me you A I never Though each and every part of me has Only you can fill that space inside So no sense My not Just when I thought I was over you And just when I thought I could stand on my own Oh those come through And I just can't go on without you On my own to make the best of it alone done everything I can to ease the pain But only you can stop the rain I just can't live without you I miss everything about you Just when I thought I was over you And just when I thought I could stand on my own Oh those come through And I just can't go on without Go on without just no good without you Without you Without you Without you Without you Without you Without you Embed,25
1982,Every Little Thing She Is Magic Though before to tell her Of the I have for her in my heart Every time that I come near her I just lose my nerve as done from the start Every little thing she is magic Everything she just me on Even though my life before was tragic Now I know my love for her goes on Do I have to tell the story Of a thousand rainy since we first met a big enough umbrella But always me that up wet Every little thing she is magic Everything she just me on Even though my life before was tragic Now I know my love for her goes on I to call her up A thousand a day And ask her if she'll marry me In some old way But my silent have me Long before I reach the phone Long before my tongue has me Must I always be Every little thing she is magic Everything she just me on Even though my life before was tragic Now I know my love for her goes on Every little thing she is magic Everything she just me on Even though my life before was tragic Now I know my love for her goes on Every little every little thing every little thing Every every every little Every little thing she Every little thing she Every little thing she Every little thing she That she is magic oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh Every little thing Every little thing Every little thing She is magic magic oh oh oh oh oh oh Do I have to tell the story Of a thousand rainy since we first met a big enough umbrella But always me That up,33
